date,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分,URL
2025/6/30,住友ベークライト,4203,化学,0.000326,TOPIX Mid400,https://www.openwork.jp/a0910000000Fqza/analysis/
2025/6/30,積水化学工業,4204,化学,0.001278,TOPIX Mid400,https://www.openwork.jp/a0910000000Fqzb/analysis/
2025/6/30,日本ゼオン,4205,化学,0.000263,TOPIX Mid400,https://www.openwork.jp/a0910000000Fqzc/analysis/
2025/6/30,アイカ工業,4206,化学,0.000225,TOPIX Mid400,https://www.openwork.jp/a0910000000Fqzd/analysis/
2025/6/30,ＵＢＥ,4208,化学,0.000289,TOPIX Mid400,https://www.openwork.jp/a0910000000Fqze/analysis/
2025/6/30,日本化薬,4272,化学,0.000211,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr03/analysis/
2025/6/30,野村総合研究所,4307,情報・通信業,0.003111,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr0Q/analysis/
2025/6/30,電通グループ,4324,サービス業,0.000865,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr0g/analysis/
2025/6/30,メルカリ,4385,情報・通信業,0.000366,TOPIX Mid400,https://www.openwork.jp/a0C1000000s1nIR/analysis/
2025/6/30,ＡＤＥＫＡ,4401,化学,0.000238,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr1J/analysis/
2025/6/30,日油,4403,化学,0.000787,TOPIX Mid400,https://www.openwork.jp/a0910000002WX4T/analysis/
2025/6/30,ＪＭＤＣ,4483,情報・通信業,0.000121,TOPIX Mid400,https://www.openwork.jp/a0C30000003C8nH/analysis/
2025/6/30,日本新薬,4516,医薬品,0.000205,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr3F/analysis/
2025/6/30,科研製薬,4521,医薬品,0.000156,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr3J/analysis/
2025/6/30,ロート製薬,4527,医薬品,0.000536,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr3N/analysis/
2025/6/30,小野薬品工業,4528,医薬品,0.000792,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr3O/analysis/
2025/6/30,久光製薬,4530,医薬品,0.000226,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr3P/analysis/
2025/6/30,参天製薬,4536,医薬品,0.000733,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr3T/analysis/
2025/6/30,ツムラ,4540,医薬品,0.000296,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr3X/analysis/
2025/6/30,Ｈ．Ｕ．グループホールディングス,4544,サービス業,0.000237,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr3b/analysis/
2025/6/30,ペプチドリーム,4587,医薬品,0.000198,TOPIX Mid400,https://www.openwork.jp/a0C1000000TYfo0/analysis/
2025/6/30,日本ペイントホールディングス,4612,化学,0.001273,TOPIX Mid400,https://www.openwork.jp/a0C1000000kSOQZ/analysis/
2025/6/30,関西ペイント,4613,化学,0.000391,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr40/analysis/
2025/6/30,ＤＩＣ,4631,化学,0.000255,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr4G/analysis/
2025/6/30,ダスキン,4665,サービス業,0.000211,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr4e/analysis/
2025/6/30,パーク２４,4666,不動産業,0.000351,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr4f/analysis/
2025/6/30,フジ・メディア・ホールディングス,4676,情報・通信業,0.000794,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr6R/analysis/
2025/6/30,リゾートトラスト,4681,サービス業,0.000354,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr6V/analysis/
2025/6/30,オービック,4684,情報・通信業,0.002586,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr6X/analysis/
2025/6/30,トレンドマイクロ,4704,情報・通信業,0.001301,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr6k/analysis/
2025/6/30,日本オラクル,4716,情報・通信業,0.000816,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr6t/analysis/
2025/6/30,ユー・エス・エス,4732,サービス業,0.000831,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr75/analysis/
2025/6/30,オービックビジネスコンサルタント,4733,情報・通信業,0.000357,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr76/analysis/
2025/6/30,サイバーエージェント,4751,サービス業,0.000851,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr7M/analysis/
2025/6/30,楽天グループ,4755,サービス業,0.001435,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr7P/analysis/
2025/6/30,大塚商会,4768,情報・通信業,0.000826,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr7a/analysis/
2025/6/30,サワイグループホールディングス,4887,医薬品,0.000235,TOPIX Mid400,https://www.openwork.jp/a0910000000Fr3k/analysis/
2025/6/30,コニカミノルタ,4902,電気機器,0.000262,TOPIX Mid400,https://www.openwork.jp/a0910000000FrAD/analysis/
2025/6/30,ライオン,4912,化学,0.000463,TOPIX Mid400,https://www.openwork.jp/a0910000000FrAF/analysis/
2025/6/30,コーセー,4922,化学,0.000286,TOPIX Mid400,https://www.openwork.jp/a0910000000FrAP/analysis/
2025/6/30,ポーラ・オルビスホールディングス,4927,化学,0.000163,TOPIX Mid400,https://www.openwork.jp/a0C300000063MPw/analysis/
2025/6/30,小林製薬,4967,化学,0.000351,TOPIX Mid400,https://www.openwork.jp/a0910000000FrAg/analysis/
2025/6/30,デクセリアルズ,4980,化学,0.000474,TOPIX Mid400,https://www.openwork.jp/a0C3000000FPdoJ/analysis/
2025/6/30,ＪＸ金属,5016,非鉄金属,0.00052,TOPIX Mid400,https://www.openwork.jp/a0C1000000UBstE/analysis/
2025/6/30,出光興産,5019,石油・石炭製品,0.000939,TOPIX Mid400,https://www.openwork.jp/a0910000000FrBC/analysis/
2025/6/30,コスモエネルギーホールディングス,5021,石油・石炭製品,0.000505,TOPIX Mid400,https://www.openwork.jp/a0C1000000tf2UC/analysis/
2025/6/30,インフロニア・ホールディングス,5076,建設業,0.000308,TOPIX Mid400,https://www.openwork.jp/a0910000000FqfS/analysis/
2025/6/30,横浜ゴム,5101,ゴム製品,0.000489,TOPIX Mid400,https://www.openwork.jp/a0910000000FrBE/analysis/
2025/6/30,ＴＯＹＯ　ＴＩＲＥ,5105,ゴム製品,0.000436,TOPIX Mid400,https://www.openwork.jp/a0910000000FrBH/analysis/
2025/6/30,住友ゴム工業,5110,ゴム製品,0.000399,TOPIX Mid400,https://www.openwork.jp/a0910000000FrBJ/analysis/
2025/6/30,ＡＧＣ,5201,ガラス・土石製品,0.001021,TOPIX Mid400,https://www.openwork.jp/a0910000000FrBb/analysis/
2025/6/30,日本電気硝子,5214,ガラス・土石製品,0.000284,TOPIX Mid400,https://www.openwork.jp/a0910000000FrBh/analysis/
2025/6/30,住友大阪セメント,5232,ガラス・土石製品,0.000163,TOPIX Mid400,https://www.openwork.jp/a0910000000FrBl/analysis/
2025/6/30,太平洋セメント,5233,ガラス・土石製品,0.000549,TOPIX Mid400,https://www.openwork.jp/a0910000000FrBm/analysis/
2025/6/30,東海カーボン,5301,ガラス・土石製品,0.000233,TOPIX Mid400,https://www.openwork.jp/a0910000000FrC9/analysis/
2025/6/30,ＴＯＴＯ,5332,ガラス・土石製品,0.000655,TOPIX Mid400,https://www.openwork.jp/a0910000000FrCE/analysis/
2025/6/30,日本碍子,5333,ガラス・土石製品,0.0005,TOPIX Mid400,https://www.openwork.jp/a0910000000FrCF/analysis/
2025/6/30,日本特殊陶業,5334,ガラス・土石製品,0.000974,TOPIX Mid400,https://www.openwork.jp/a0910000000FrCG/analysis/
2025/6/30,ＭＡＲＵＷＡ,5344,ガラス・土石製品,0.000426,TOPIX Mid400,https://www.openwork.jp/a0910000000FrCM/analysis/
2025/6/30,ニチアス,5393,ガラス・土石製品,0.000347,TOPIX Mid400,https://www.openwork.jp/a0910000000FrCh/analysis/
2025/6/30,神戸製鋼所,5406,鉄鋼,0.000808,TOPIX Mid400,https://www.openwork.jp/a0910000000FrCn/analysis/
2025/6/30,ＪＦＥホールディングス,5411,鉄鋼,0.00129,TOPIX Mid400,https://www.openwork.jp/a0910000000G1Ls/analysis/
2025/6/30,大和工業,5444,鉄鋼,0.000422,TOPIX Mid400,https://www.openwork.jp/a0910000000FrCu/analysis/
2025/6/30,丸一鋼管,5463,鉄鋼,0.000271,TOPIX Mid400,https://www.openwork.jp/a0910000000FrD6/analysis/
2025/6/30,大同特殊鋼,5471,鉄鋼,0.00016,TOPIX Mid400,https://www.openwork.jp/a0910000000FrD8/analysis/
2025/6/30,日本製鋼所,5631,機械,0.000627,TOPIX Mid400,https://www.openwork.jp/a0910000000FrDV/analysis/
2025/6/30,三井金属鉱業,5706,非鉄金属,0.000321,TOPIX Mid400,https://www.openwork.jp/a0C1000000MKM4V/analysis/
2025/6/30,三菱マテリアル,5711,非鉄金属,0.000416,TOPIX Mid400,https://www.openwork.jp/a0910000000FrDk/analysis/
2025/6/30,住友金属鉱山,5713,非鉄金属,0.00115,TOPIX Mid400,https://www.openwork.jp/a0910000000FrDl/analysis/
2025/6/30,ＤＯＷＡホールディングス,5714,非鉄金属,0.000322,TOPIX Mid400,https://www.openwork.jp/a0910000000FrDm/analysis/
2025/6/30,古河電気工業,5801,非鉄金属,0.000598,TOPIX Mid400,https://www.openwork.jp/a0910000000FrE2/analysis/
2025/6/30,フジクラ,5803,非鉄金属,0.002073,TOPIX Mid400,https://www.openwork.jp/a0910000000FrE4/analysis/
2025/6/30,いよぎんホールディングス,5830,銀行業,0.000505,TOPIX Mid400,https://www.openwork.jp/a0910000000FroL/analysis/
2025/6/30,しずおかフィナンシャルグループ,5831,銀行業,0.000901,TOPIX Mid400,https://www.openwork.jp/a0910000000Frnx/analysis/
2025/6/30,ちゅうぎんフィナンシャルグループ,5832,銀行業,0.000358,TOPIX Mid400,https://www.openwork.jp/a0910000000FroI/analysis/
2025/6/30,楽天銀行,5838,銀行業,0.000748,TOPIX Mid400,https://www.openwork.jp/a0C1000000JlyIc/analysis/
2025/6/30,京都フィナンシャルグループ,5844,銀行業,0.000792,TOPIX Mid400,https://www.openwork.jp/a0910000000FroA/analysis/
2025/6/30,東洋製罐グループホールディングス,5901,金属製品,0.000426,TOPIX Mid400,https://www.openwork.jp/a0C1000000lN4kR/analysis/
2025/6/30,三和ホールディングス,5929,金属製品,0.001207,TOPIX Mid400,https://www.openwork.jp/a0910000000FrGJ/analysis/
2025/6/30,ＬＩＸＩＬ,5938,金属製品,0.000621,TOPIX Mid400,https://www.openwork.jp/a0910000000FrGQ/analysis/
2025/6/30,リンナイ,5947,金属製品,0.000477,TOPIX Mid400,https://www.openwork.jp/a0910000000FrGZ/analysis/
2025/6/30,日本発條,5991,金属製品,0.000336,TOPIX Mid400,https://www.openwork.jp/a0910000000FrHB/analysis/
2025/6/30,三浦工業,6005,機械,0.000337,TOPIX Mid400,https://www.openwork.jp/a0910000000FrHK/analysis/
2025/6/30,テクノプロ・ホールディングス,6028,サービス業,0.000651,TOPIX Mid400,https://www.openwork.jp/a0C1000000lN4kU/analysis/
2025/6/30,アマダ,6113,機械,0.000526,TOPIX Mid400,https://www.openwork.jp/a0910000000FrHY/analysis/
2025/6/30,ＦＵＪＩ,6134,機械,0.000292,TOPIX Mid400,https://www.openwork.jp/a0910000000FrHe/analysis/
2025/6/30,オーエスジー,6136,機械,0.000187,TOPIX Mid400,https://www.openwork.jp/a0910000000FrHg/analysis/
2025/6/30,ＤＭＧ森精機,6141,機械,0.000523,TOPIX Mid400,https://www.openwork.jp/a0910000000FrHk/analysis/
2025/6/30,豊田自動織機,6201,輸送用機器,0.003441,TOPIX Mid400,https://www.openwork.jp/a0910000000FrI3/analysis/
2025/6/30,ナブテスコ,6268,機械,0.000405,TOPIX Mid400,https://www.openwork.jp/a0910000000FrIT/analysis/
2025/6/30,住友重機械工業,6302,機械,0.000438,TOPIX Mid400,https://www.openwork.jp/a0910000000FrIv/analysis/
2025/6/30,日立建機,6305,機械,0.000428,TOPIX Mid400,https://www.openwork.jp/a0910000000FrIy/analysis/
2025/6/30,ローツェ,6323,機械,0.000268,TOPIX Mid400,https://www.openwork.jp/a0910000000FrKp/analysis/
2025/6/30,荏原製作所,6361,機械,0.001426,TOPIX Mid400,https://www.openwork.jp/a0910000006AarC/analysis/
2025/6/30,栗田工業,6370,機械,0.000797,TOPIX Mid400,https://www.openwork.jp/a0910000000FrLT/analysis/
2025/6/30,ダイフク,6383,機械,0.00157,TOPIX Mid400,https://www.openwork.jp/a0910000000FrLe/analysis/
2025/6/30,タダノ,6395,機械,0.000138,TOPIX Mid400,https://www.openwork.jp/a0910000000FrLm/analysis/
2025/6/30,フジテック,6406,機械,0.000498,TOPIX Mid400,https://www.openwork.jp/a0910000000FrLu/analysis/
2025/6/30,ＳＡＮＫＹＯ,6417,機械,0.00077,TOPIX Mid400,https://www.openwork.jp/a0910000000FrM3/analysis/
2025/6/30,アマノ,6436,機械,0.000318,TOPIX Mid400,https://www.openwork.jp/a0910000000FrMG/analysis/
2025/6/30,ブラザー工業,6448,電気機器,0.000832,TOPIX Mid400,https://www.openwork.jp/a0910000000FrMN/analysis/
2025/6/30,グローリー,6457,機械,0.00022,TOPIX Mid400,https://www.openwork.jp/a0910000000FrMR/analysis/
2025/6/30,セガサミーホールディングス,6460,機械,0.000707,TOPIX Mid400,https://www.openwork.jp/a0910000002WzNi/analysis/
2025/6/30,ホシザキ,6465,機械,0.000801,TOPIX Mid400,https://www.openwork.jp/a0910000000G2KT/analysis/
2025/6/30,日本精工,6471,機械,0.000314,TOPIX Mid400,https://www.openwork.jp/a0910000000FrMc/analysis/
2025/6/30,ＮＴＮ,6472,機械,0.000135,TOPIX Mid400,https://www.openwork.jp/a0910000000FrMd/analysis/
2025/6/30,ジェイテクト,6473,機械,0.000245,TOPIX Mid400,https://www.openwork.jp/a0910000000FrMe/analysis/
2025/6/30,ミネベアミツミ,6479,電気機器,0.00092,TOPIX Mid400,https://www.openwork.jp/a0910000000FrMi/analysis/
2025/6/30,ＴＨＫ,6481,機械,0.000556,TOPIX Mid400,https://www.openwork.jp/a0910000000FrMk/analysis/
2025/6/30,富士電機,6504,電気機器,0.001011,TOPIX Mid400,https://www.openwork.jp/a0910000000FrN3/analysis/
2025/6/30,安川電機,6506,電気機器,0.000888,TOPIX Mid400,https://www.openwork.jp/a0910000000FrN5/analysis/
2025/6/30,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,6525,電気機器,0.000611,TOPIX Mid400,https://www.openwork.jp/a0C1000001DpdmA/analysis/
2025/6/30,ソシオネクスト,6526,電気機器,0.000693,TOPIX Mid400,https://www.openwork.jp/a0C1000000xAnXr/analysis/
2025/6/30,ベイカレント,6532,サービス業,0.001388,TOPIX Mid400,https://www.openwork.jp/a0910000000GVaN/analysis/
2025/6/30,マキタ,6586,機械,0.001385,TOPIX Mid400,https://www.openwork.jp/a0910000000FrNG/analysis/
2025/6/30,マブチモーター,6592,電気機器,0.000231,TOPIX Mid400,https://www.openwork.jp/a0910000000FrNK/analysis/
2025/6/30,ＪＶＣケンウッド,6632,電気機器,0.000228,TOPIX Mid400,https://www.openwork.jp/a0910000000FrQZ/analysis/
2025/6/30,オムロン,6645,電気機器,0.000892,TOPIX Mid400,https://www.openwork.jp/a0910000000FrNa/analysis/
2025/6/30,ジーエス・ユアサ　コーポレーション,6674,電気機器,0.000301,TOPIX Mid400,https://www.openwork.jp/a0C30000005Nhg1/analysis/
2025/6/30,サンケン電気,6707,電気機器,0.000206,TOPIX Mid400,https://www.openwork.jp/a0910000000FrPp/analysis/
2025/6/30,セイコーエプソン,6724,電気機器,0.000595,TOPIX Mid400,https://www.openwork.jp/a0910000000FrQ1/analysis/
2025/6/30,アルバック,6728,電気機器,0.000291,TOPIX Mid400,https://www.openwork.jp/a0910000000FrQ4/analysis/
2025/6/30,シャープ,6753,電気機器,0.000253,TOPIX Mid400,https://www.openwork.jp/a0910000000FrQO/analysis/
2025/6/30,アンリツ,6754,電気機器,0.000329,TOPIX Mid400,https://www.openwork.jp/a0910000000FrQP/analysis/
2025/6/30,アルプスアルパイン,6770,電気機器,0.000315,TOPIX Mid400,https://www.openwork.jp/a0910000000FrQe/analysis/
2025/6/30,ヒロセ電機,6806,電気機器,0.000635,TOPIX Mid400,https://www.openwork.jp/a0910000000FrR5/analysis/
2025/6/30,横河電機,6841,電気機器,0.001054,TOPIX Mid400,https://www.openwork.jp/a0910000000FrRa/analysis/
2025/6/30,アズビル,6845,電気機器,0.000892,TOPIX Mid400,https://www.openwork.jp/a0910000000FrRd/analysis/
2025/6/30,日本光電工業,6849,電気機器,0.00038,TOPIX Mid400,https://www.openwork.jp/a0910000006Kwqi/analysis/
2025/6/30,堀場製作所,6856,電気機器,0.000528,TOPIX Mid400,https://www.openwork.jp/a0910000000FrRl/analysis/
2025/6/30,スタンレー電気,6923,電気機器,0.000401,TOPIX Mid400,https://www.openwork.jp/a0910000000FrSf/analysis/
2025/6/30,ウシオ電機,6925,電気機器,0.000169,TOPIX Mid400,https://www.openwork.jp/a0910000000FrSh/analysis/
2025/6/30,日本電子,6951,電気機器,0.000252,TOPIX Mid400,https://www.openwork.jp/a0910000000FrT2/analysis/
2025/6/30,カシオ計算機,6952,電気機器,0.000218,TOPIX Mid400,https://www.openwork.jp/a0910000000FrT3/analysis/
2025/6/30,ローム,6963,電気機器,0.000824,TOPIX Mid400,https://www.openwork.jp/a0910000000FrTB/analysis/
2025/6/30,浜松ホトニクス,6965,電気機器,0.000726,TOPIX Mid400,https://www.openwork.jp/a0910000000FrTD/analysis/
2025/6/30,太陽誘電,6976,電気機器,0.000275,TOPIX Mid400,https://www.openwork.jp/a0910000000FrTL/analysis/
2025/6/30,日東電工,6988,化学,0.002191,TOPIX Mid400,https://www.openwork.jp/a0910000000FrTR/analysis/
2025/6/30,川崎重工業,7012,輸送用機器,0.002033,TOPIX Mid400,https://www.openwork.jp/a0910000000FrTg/analysis/
2025/6/30,ＩＨＩ,7013,機械,0.003135,TOPIX Mid400,https://www.openwork.jp/a0910000000FrTh/analysis/
2025/6/30,全国保証,7164,その他金融業,0.000412,TOPIX Mid400,https://www.openwork.jp/a0C1000000TYfnj/analysis/
2025/6/30,めぶきフィナンシャルグループ,7167,銀行業,0.000894,TOPIX Mid400,https://www.openwork.jp/a0910000000Frng/analysis/
2025/6/30,九州フィナンシャルグループ,7180,銀行業,0.000312,TOPIX Mid400,https://www.openwork.jp/a0910000000FroP/analysis/
2025/6/30,かんぽ生命保険,7181,保険業,0.000925,TOPIX Mid400,https://www.openwork.jp/a0C30000003WS4E/analysis/
2025/6/30,コンコルディア・フィナンシャルグループ,7186,銀行業,0.001191,TOPIX Mid400,https://www.openwork.jp/a0910000000Frnf/analysis/
2025/6/30,いすゞ自動車,7202,輸送用機器,0.00133,TOPIX Mid400,https://www.openwork.jp/a0910000000FrTq/analysis/
2025/6/30,日野自動車,7205,輸送用機器,0.000134,TOPIX Mid400,https://www.openwork.jp/a0910000000FrTs/analysis/
2025/6/30,三菱自動車工業,7211,輸送用機器,0.000387,TOPIX Mid400,https://www.openwork.jp/a0910000000FrTv/analysis/
2025/6/30,ＮＯＫ,7240,輸送用機器,0.000205,TOPIX Mid400,https://www.openwork.jp/a0910000000FrUJ/analysis/
2025/6/30,アイシン,7259,輸送用機器,0.000908,TOPIX Mid400,https://www.openwork.jp/a0910000000FrWA/analysis/
2025/6/30,マツダ,7261,輸送用機器,0.000661,TOPIX Mid400,https://www.openwork.jp/a0910000000FrWC/analysis/
2025/6/30,ヤマハ発動機,7272,輸送用機器,0.001119,TOPIX Mid400,https://www.openwork.jp/a0910000000FrWN/analysis/
2025/6/30,小糸製作所,7276,電気機器,0.000442,TOPIX Mid400,https://www.openwork.jp/a0910000000FrWQ/analysis/
2025/6/30,豊田合成,7282,輸送用機器,0.000201,TOPIX Mid400,https://www.openwork.jp/a0910000000FrWV/analysis/
2025/6/30,テイ・エス　テック,7313,輸送用機器,0.000155,TOPIX Mid400,https://www.openwork.jp/a0910000000FrWm/analysis/
2025/6/30,ひろぎんホールディングス,7337,銀行業,0.000409,TOPIX Mid400,https://www.openwork.jp/a0910000000FroG/analysis/
2025/6/30,良品計画,7453,小売業,0.00198,TOPIX Mid400,https://www.openwork.jp/a0910000000FrXP/analysis/
2025/6/30,第一興商,7458,卸売業,0.000164,TOPIX Mid400,https://www.openwork.jp/a0910000000FrXT/analysis/
2025/6/30,メディパルホールディングス,7459,卸売業,0.000664,TOPIX Mid400,https://www.openwork.jp/a0C1000000RNdj6/analysis/
2025/6/30,アズワン,7476,卸売業,0.000191,TOPIX Mid400,https://www.openwork.jp/a0910000000FrXi/analysis/
2025/6/30,パン・パシフィック・インターナショナルホールディングス,7532,小売業,0.002624,TOPIX Mid400,https://www.openwork.jp/a0910000000FrYP/analysis/
2025/6/30,ゼンショーホールディングス,7550,小売業,0.0013,TOPIX Mid400,https://www.openwork.jp/a0C1000000kSNbH/analysis/
2025/6/30,コロワイド,7616,小売業,0.00028,TOPIX Mid400,https://www.openwork.jp/a0910000000Frb6/analysis/
2025/6/30,スギホールディングス,7649,小売業,0.000464,TOPIX Mid400,https://www.openwork.jp/a0910000000FrbZ/analysis/
2025/6/30,島津製作所,7701,精密機器,0.001272,TOPIX Mid400,https://www.openwork.jp/a0910000000Frbc/analysis/
2025/6/30,東京精密,7729,精密機器,0.000488,TOPIX Mid400,https://www.openwork.jp/a0910000000Frc2/analysis/
2025/6/30,マニー,7730,精密機器,0.000122,TOPIX Mid400,https://www.openwork.jp/a0910000000Frc3/analysis/
2025/6/30,ニコン,7731,精密機器,0.000548,TOPIX Mid400,https://www.openwork.jp/a0910000000Frc4/analysis/
2025/6/30,トプコン,7732,精密機器,0.000459,TOPIX Mid400,https://www.openwork.jp/a0910000000Frc5/analysis/
2025/6/30,ＳＣＲＥＥＮホールディングス,7735,電気機器,0.001216,TOPIX Mid400,https://www.openwork.jp/a0910000000Frc8/analysis/
2025/6/30,朝日インテック,7747,精密機器,0.000689,TOPIX Mid400,https://www.openwork.jp/a0910000000FrcH/analysis/
2025/6/30,リコー,7752,電気機器,0.000864,TOPIX Mid400,https://www.openwork.jp/a0910000000FrcM/analysis/
2025/6/30,パイロットコーポレーション,7846,その他製品,0.000154,TOPIX Mid400,https://www.openwork.jp/a0910000000FreY/analysis/
2025/6/30,タカラトミー,7867,その他製品,0.000338,TOPIX Mid400,https://www.openwork.jp/a0910000000Freq/analysis/
2025/6/30,ＴＯＰＰＡＮホールディングス,7911,その他製品,0.001178,TOPIX Mid400,https://www.openwork.jp/a0910000000FrfS/analysis/
2025/6/30,大日本印刷,7912,その他製品,0.001063,TOPIX Mid400,https://www.openwork.jp/a0910000000FrfT/analysis/
2025/6/30,アシックス,7936,その他製品,0.003252,TOPIX Mid400,https://www.openwork.jp/a0910000000Frfn/analysis/
2025/6/30,ヤマハ,7951,その他製品,0.000437,TOPIX Mid400,https://www.openwork.jp/a0910000000Frg0/analysis/
2025/6/30,ピジョン,7956,その他製品,0.000276,TOPIX Mid400,https://www.openwork.jp/a0910000000Frg5/analysis/
2025/6/30,コクヨ,7984,その他製品,0.00039,TOPIX Mid400,https://www.openwork.jp/a0910000000FrgR/analysis/
2025/6/30,ニフコ,7988,化学,0.000317,TOPIX Mid400,https://www.openwork.jp/a0910000000FrgV/analysis/
2025/6/30,長瀬産業,8012,卸売業,0.000311,TOPIX Mid400,https://www.openwork.jp/a0910000000Frgn/analysis/
2025/6/30,豊田通商,8015,卸売業,0.002571,TOPIX Mid400,https://www.openwork.jp/a0910000000Frgq/analysis/
2025/6/30,兼松,8020,卸売業,0.000301,TOPIX Mid400,https://www.openwork.jp/a0910000000Frgu/analysis/
2025/6/30,ＢＩＰＲＯＧＹ,8056,情報・通信業,0.000505,TOPIX Mid400,https://www.openwork.jp/a0910000000FrhM/analysis/
2025/6/30,キヤノンマーケティングジャパン,8060,卸売業,0.000272,TOPIX Mid400,https://www.openwork.jp/a0910000000Frj2/analysis/
2025/6/30,ニプロ,8086,精密機器,0.000263,TOPIX Mid400,https://www.openwork.jp/a0910000000FrjN/analysis/
2025/6/30,岩谷産業,8088,卸売業,0.000398,TOPIX Mid400,https://www.openwork.jp/a0910000000FrjP/analysis/
2025/6/30,ゴールドウイン,8111,繊維製品,0.000356,TOPIX Mid400,https://www.openwork.jp/a0910000000Frjh/analysis/
2025/6/30,東邦ホールディングス,8129,卸売業,0.000315,TOPIX Mid400,https://www.openwork.jp/a0C1000000PU3On/analysis/
2025/6/30,サンリオ,8136,卸売業,0.001482,TOPIX Mid400,https://www.openwork.jp/a0910000000Frk2/analysis/
2025/6/30,日本瓦斯,8174,小売業,0.000332,TOPIX Mid400,https://www.openwork.jp/a0910000000FrkY/analysis/
2025/6/30,しまむら,8227,小売業,0.000622,TOPIX Mid400,https://www.openwork.jp/a0910000000Frmk/analysis/
2025/6/30,高島屋,8233,小売業,0.000396,TOPIX Mid400,https://www.openwork.jp/a0910000000Frmo/analysis/
2025/6/30,エイチ・ツー・オー　リテイリング,8242,小売業,0.000241,TOPIX Mid400,https://www.openwork.jp/a0910000000Frmt/analysis/
